관광지명(소재지역),위도,경도,주소
금오서원,36.22764664,128.3386688,경북 구미시 선산읍 원리 276
낙봉서원,36.20119491,128.3847638,경북 구미시 해평면 낙성리 474
대둔사(구미),36.33604273,128.2419631,경북 구미시 옥성면 옥관리 1090
도리사(구미),36.2555404,128.3984817,경북 구미시 해평면 송곡리 403
도선굴,36.10475853,128.297605,경북 구미시 남통동 산 94
동락공원,36.09360748,128.4027037,경북 구미시 진평동 766
동락서원,36.11150512,128.3992194,경북 구미시 임수동 373
들성생태공원,36.15828248,128.3417822,경북 구미시 고아읍 문성리 642
매학정일원,36.19556832,128.3624653,경북 구미시 고아읍 예강리 257-2
박정희대통령생가,36.08854967,128.3486018,경북 구미시 상모동 171
박정희대통령역사자료관,36.09056308,128.3488994,경북 구미시 상모동 156-1
보천사(구미),36.20375221,128.3739838,경북 구미시 해평면 해평리 525-1
새마을운동테마공원,36.0926716,128.3497126,경북 구미시 상모동 552
선산향교,36.25262276,128.3013833,경북 구미시 선산읍 교리 838
수다사(구미),36.28355585,128.1660823,경북 구미시 무을면 상송리 12
야은역사체험관,36.1102235,128.3126207,경북 구미시 남통동 산 144-3
옥성자연휴양림,36.28096417,128.2824346,경북 구미시 옥성면 주아리 산 127-4
원각사(구미),36.24497494,128.2931545,경북 구미시 선산읍 노상리 159-1
지산샛강생태공원,36.13456712,128.3527716,경북 구미시 지산동 847-72
천생산,36.10896385,128.4572699,경북 구미시 신동 산 16-2
해마루공원,36.14282379,128.4361495,경북 구미시 옥계동 941
해운사(구미),36.10535809,128.2984921,경북 구미시 남통동 산 94-1
현암서원,36.11316836,128.4217403,경북 구미시 황상동 416-5
계림사(김천),36.17270986,128.1815273,경북 김천시 개령면 동부리 434
국립김천치유의숲,35.85137174,128.0022248,경북 김천시 증산면 수도리 산 9-2
김천강변공원,36.12871331,128.0905611,경북 김천시 교동 703
김천물소리생태숲,36.0375461,127.9181408,경북 김천시 부항면 파천리 816-2
김천세계도자기박물관,36.11681123,128.0112008,경북 김천시 대항면 운수리 1137-3
김천연화지,36.13729255,128.0928173,경북 김천시 교동 820-2
김천조각공원,36.13013027,128.1167347,경북 김천시 신음동 1258-6
김천친환경생태공원,36.11867484,128.0113091,경북 김천시 대항면 운수리 83
김천황금시장,36.1173009,128.1248698,경북 김천시 황금동 22-6
녹색미래과학관,36.12450974,128.1851021,경북 김천시 율곡동 922
수도암(김천),35.86152216,127.9973429,경북 김천시 증산면 수도리 513-6
용화사(김천),36.14798738,128.0386633,경북 김천시 봉산면 덕천리 502-2
증산수도계곡캠핑장,35.89962863,128.0243498,경북 김천시 증산면 평촌리 185
직지문화공원,36.11602368,128.0139629,경북 김천시 대항면 운수리 1149-1
직지사,36.11647995,128.0038727,경북 김천시 대항면 운수리 216
청암사(김천),35.89125687,128.0027294,경북 김천시 증산면 평촌리 688
고모산성,36.66200981,128.1275558,경북 문경시 마성면 신현리 산 30-3
근암서원,36.63681798,128.2480332,경북 문경시 산북면 서중리 145-7
김룡사(문경),36.73938419,128.2232713,경북 문경시 산북면 김용리 410
대승사(문경),36.74991947,128.2720712,경북 문경시 산북면 전두리 8
대야산,36.66919702,127.9295197,경북 문경시 가은읍 완장리 산 75-1
문경단산모노레일,36.73679412,128.1584855,경북 문경시 문경읍 고요리 산 89-4
문경새재미로공원,36.7644583,128.0748174,경북 문경시 문경읍 상초리 220
문경오미자테마공원,36.74324565,128.0825213,경북 문경시 문경읍 진안리 347
문경오미자테마터널,36.66060167,128.1287656,경북 문경시 마성면 신현리 산 35-6
문경종합온천,36.72999602,128.1091605,경북 문경시 문경읍 하리 394
문경중앙시장,36.59350797,128.1973248,경북 문경시 점촌동 197-14
불정자연휴양림,36.62187091,128.135811,경북 문경시 불정동 339-8
옛길박물관,36.76305624,128.0764105,경북 문경시 문경읍 상초리 244
운강이강년기념관,36.67191322,127.99613,경북 문경시 가은읍 완장리 96
운달산,36.75633859,128.1986583,경북 문경시 문경읍 용연리 산 57
운암사(문경),36.61581721,128.1393215,경북 문경시 불정동 342
주흘산,36.78856688,128.1012671,경북 문경시 문경읍 상초리 산 42-58
진남교반,36.65976462,128.1296145,경북 문경시 마성면 신현리 산 37-1
혜국사,36.77681984,128.0868454,경북 문경시 문경읍 상초리 13
황장산,36.8127916,128.278092,경북 문경시 동로면 생달리 산 8-1
국립백두대간수목원,37.00815987,128.829795,경북 봉화군 춘양면 서벽리 485
백두대간협곡열차(V-트레인),36.93253879,129.0584715,경북 봉화군 소천면 분천리 964
봉화산사,36.93069894,128.9091145,경북 봉화군 춘양면 의양리 463-1
청량사(봉화),36.78918829,128.9188057,경북 봉화군 명호면 북곡리 247
축서사(봉화),36.98123291,128.7999312,경북 봉화군 물야면 개단리 1
현불사,37.06528236,128.9774728,경북 봉화군 석포면 대현리 280-1
갑장산,36.34738069,128.1889823,경북 상주시 낙동면 비룡리 산 37-1
견훤산성,36.57542537,127.8998002,경북 상주시 화북면 장암리 산 42
경천섬(경천섬공원),36.43992435,128.2597119,경북 상주시 중동면 오상리
광덕사(상주),36.33360249,128.0974219,경북 상주시 외남면 구서리 산 2
나각산,36.38025548,128.3047283,경북 상주시 낙동면 구잠리 산 5
낙동강역사이야기관,36.36639307,128.308744,경북 상주시 낙동면 낙동리 210-7
낙암서원,36.41031961,128.270752,경북 상주시 중동면 죽암리 292-2
노음산,36.43893921,128.0966829,경북 상주시 남장동 산 63-1
도남서원,36.4400857,128.2543167,경북 상주시 도남동 175
문장대,36.56778608,127.8621942,경북 상주시 화북면 장암리 산 33
봉강서원(상주),36.40232389,128.1570418,경북 상주시 신봉동 230-6
봉산서원(상주),36.42328231,127.9253466,경북 상주시 화서면 금산리 584-3
북장사(상주),36.43796793,128.0801649,경북 상주시 내서면 북장리 38-1
상락사(상주),36.41828139,128.1603312,경북 상주시 서성동 60-8
상주곶감공원,36.37568059,128.1028245,경북 상주시 외남면 소은리 469
상주국제승마장,36.45924397,128.230694,경북 상주시 사벌국면 화달리 산 6-5
상주동학교당,36.53990377,128.0602657,경북 상주시 은척면 우기리 730
상주박물관,36.45999661,128.2411138,경북 상주시 사벌국면 삼덕리 361
상주양진당,36.3641327,128.2290351,경북 상주시 낙동면 승곡리 214-3
상주용화사,36.56807811,128.1716859,경북 상주시 함창읍 증촌리 258-3
상주임란북천전적지,36.42642486,128.1512933,경북 상주시 만산동 701-1
상주자전거박물관,36.45321947,128.2550681,경북 상주시 도남동 산 3-4
상주향교,36.40651578,128.157425,경북 상주시 신봉동 203-1
성주봉자연휴양림,36.5352331,128.0417864,경북 상주시 은척면 남곡리 산 50
신흥사(상주),36.60264559,127.8329471,경북 상주시 화북면 중벌리 526
연수암(상주),36.43787307,128.1162357,경북 상주시 연원동 195-3
옥동서원,36.29001307,127.9416028,경북 상주시 모동면 수봉리 546
옥성서원,36.35038986,128.1006362,경북 상주시 외남면 신상리 129
용흥사(상주),36.35142695,128.1668398,경북 상주시 지천동 722
전고령가야왕릉,36.56542681,128.1748272,경북 상주시 함창읍 증촌리 7
전사벌왕릉,36.44481641,128.2239448,경북 상주시 사벌국면 화달리 산 45
존애원,36.35318316,128.115042,경북 상주시 청리면 율리 353
청계사(상주),36.48916622,127.9591739,경북 상주시 화서면 하송리 310-2
청룡사(상주),36.43748228,128.2650031,경북 상주시 중동면 회상리 산 200-6
청암서원,36.5391886,128.1231254,경북 상주시 공검면 예주리 산 19-1
태평성대경상감영공원,36.42022746,128.1796759,경북 상주시 복룡동 165-9
함창향교,36.57624314,128.15588,경북 상주시 함창읍 교촌리 304-1
황령사(상주),36.53859273,128.0183856,경북 상주시 은척면 황령리 35
효자정재수기념관,36.41643795,127.9229329,경북 상주시 화서면 사산리 63
흥암서원,36.4179904,128.1368117,경북 상주시 연원동 769
감응사(경북),35.93460538,128.3324731,경북 성주군 월항면 대산리 56
독용산성,35.89627124,128.1278789,경북 성주군 가천면 금봉리 산 42-1
선석사(경북),36.0156493,128.2991003,경북 성주군 월항면 인촌리 217
성주역사테마공원,35.92178599,128.2831144,경북 성주군 성주읍 예산리 516
성주향교,35.92706801,128.2902388,경북 성주군 성주읍 예산리 131
심원사(성주),35.80060025,128.1358615,경북 성주군 수륜면 백운리 1840-3
임정사(경북),35.92151507,128.2856948,경북 성주군 성주읍 경산리 105
자비선사,35.7942894,128.2205252,경북 성주군 수륜면 계정리 1414-2
개목사(안동),36.65804346,128.6679799,경북 안동시 서후면 태장리 888
경상북도독립운동기념관,36.53323158,128.8581476,경북 안동시 임하면 천전리 240
경상북도산림과학박물관,36.71400487,128.8249092,경북 안동시 도산면 동부리 108-3
관광커뮤니티센터여기,36.56068359,128.7318488,경북 안동시 운흥동 300-15
광흥사(안동),36.64599685,128.6139593,경북 안동시 서후면 재품리 813
권정생동화나라,36.46130081,128.6650937,경북 안동시 일직면 망호리 819
낙강물길공원,36.58785968,128.7709445,경북 안동시 상아동 423
모운사(안동),36.53464338,128.6507655,경북 안동시 남후면 검암리 596
묵계서원,36.41563337,128.917653,경북 안동시 길안면 묵계리 735-1
봉서사(안동),36.7042728,128.6985121,경북 안동시 북후면 옹천리 762
서악사(안동),36.56184448,128.7094782,경북 안동시 태화동 605-1
선찰사(안동),36.45417329,128.8974904,경북 안동시 길안면 천지리 574-3
안동계명산자연휴양림,36.41012205,128.9465321,경북 안동시 길안면 고란리 108
안동소주·전통음식박물관,36.54980313,128.7087841,경북 안동시 수상동 280
안동시립민속박물관,36.57951512,128.7665276,경북 안동시 성곡동 784-1
안동임청각,36.5651052,128.744681,경북 안동시 법흥동 20-3
안동태사묘,36.56703247,128.7316465,경북 안동시 북문동 23
안동학가산온천,36.58904369,128.648223,경북 안동시 서후면 명리 423
안동호반자연휴양림,36.70360507,128.8284061,경북 안동시 도산면 동부리 36
영호루,36.55268806,128.7219453,경북 안동시 정하동 338-1
용담사(안동),36.38975684,128.9247689,경북 안동시 길안면 금곡리 83
유교랜드,36.56953643,128.7783339,경북 안동시 성곡동 1559
유교문화박물관,36.70244819,128.8106077,경북 안동시 도산면 서부리 220
유하사(안동),36.61922546,128.7921791,경북 안동시 와룡면 가구리 79
이육사문학관,36.73898995,128.8630643,경북 안동시 도산면 원천리 900
전통리조트구름에,36.57337143,128.7688105,경북 안동시 성곡동 724
제비원연미사,36.60629143,128.7056979,경북 안동시 이천동 708-4
지례예술촌,36.51000165,128.9510032,경북 안동시 임동면 박곡리 1182-1
체화정,36.57900215,128.5782254,경북 안동시 풍산읍 상리리 447
퇴계종택,36.73678096,128.8484941,경북 안동시 도산면 토계리 468-2
퇴계태실,36.74982925,128.8283091,경북 안동시 도산면 온혜리 604
하회세계탈박물관,36.548963,128.5277306,경북 안동시 풍천면 하회리 287
강구항,36.35871052,129.3913128,경북 영덕군 강구면 강구리 253-51
경정항,36.48290481,129.4339681,경북 영덕군 축산면 경정리
경정해수욕장,36.4819702,129.4333231,경북 영덕군 축산면 경정리 330
고래불해수욕장,36.59866932,129.4107192,경북 영덕군 병곡면 병곡리 58-26
국립칠보산자연휴양림,36.6242586,129.3672558,경북 영덕군 병곡면 영리 산 214
남호해수욕장,36.32710977,129.3802631,경북 영덕군 남정면 남호리 18-4
대진항(영덕),36.55815458,129.4333572,경북 영덕군 영해면 대진리
대진해수욕장(영덕),36.56497534,129.4268658,경북 영덕군 영해면 대진리 426-3
덕천해수욕장,36.57111216,129.4196103,경북 영덕군 병곡면 덕천리 1-58
산성계곡생태공원,36.35015241,129.2763734,경북 영덕군 달산면 옥산리 515
삼사해상공원(삼사해상산책로),36.33869308,129.3827583,경북 영덕군 강구면 삼사리
영덕대소산봉수대,36.51833959,129.432386,경북 영덕군 축산면 도곡리 산 20-1
영덕어촌민속전시관,36.35038692,129.3865718,경북 영덕군 강구면 삼사리 158-10
영덕조각공원,36.41959376,129.4191436,경북 영덕군 영덕읍 창포리 26-5
영덕해맞이공원,36.42737394,129.4352783,경북 영덕군 영덕읍 창포리 산 5-5
영덕향교,36.41660433,129.3659867,경북 영덕군 영덕읍 화개리 160
영리해수욕장,36.59253793,129.4099071,경북 영덕군 병곡면 영리 155-6
영해향교,36.53836953,129.4137349,경북 영덕군 영해면 성내리 24-1
오보해수욕장,36.44087765,129.4327746,경북 영덕군 영덕읍 오보리 26
오천솔밭유원지,36.42562746,129.3279548,경북 영덕군 지품면 오천리
오포해수욕장,36.35649815,129.3885941,경북 영덕군 강구면 오포리
옥계계곡,36.33293683,129.2704961,경북 영덕군 달산면 옥계리
유금사(영덕),36.64584055,129.3658235,경북 영덕군 병곡면 금곡리 838
인문힐링센터여명,36.59725557,129.2991266,경북 영덕군 창수면 갈천리 122
장사해수욕장,36.28191774,129.3761075,경북 영덕군 남정면 장사리 74-6
장육사,36.59875688,129.3011612,경북 영덕군 창수면 갈천리 120
죽도산전망대,36.50719221,129.451098,경북 영덕군 축산면 축산리 산 106-2
축산항,36.5086105,129.448192,경북 영덕군 축산면
하저해수욕장,36.38940615,129.4078712,경북 영덕군 강구면 하저리 474-2
국립검마산자연휴양림,36.74457179,129.23527,경북 영양군 수비면 신원리 산 26
반딧불이천문대,36.83041579,129.2694511,경북 영양군 수비면 수하리 255-1
선바위관광지,36.60878372,129.0810863,경북 영양군 입암면 신구리 95
영양고추홍보전시관,36.60791658,129.0820375,경북 영양군 입암면 신구리 95-7
영양국제밤하늘보호공원,36.83776343,129.2711567,경북 영양군 수비면 수하리 240
일월산,36.80362257,129.0985662,경북 영양군 일월면 용화리 산 77-29
죽파리자작나무숲,36.74254946,129.2646436,경북 영양군 수비면 죽파리 산 39-1
구성공원,36.82277704,128.6205788,경북 영주시 영주동 439-2
국립산림치유원,36.8578007,128.4725712,경북 영주시 봉현면 두산리 1330
백산서원(영주),36.89199313,128.5954021,경북 영주시 단산면 사천리 463-7
비로사(영주),36.93904587,128.4988687,경북 영주시 풍기읍 삼가리 391
선비촌,36.92753115,128.5826788,경북 영주시 순흥면 청구리 357
성혈사(영주),36.95051618,128.543276,경북 영주시 순흥면 덕현리 277
소백산꽃차이야기,36.88319462,128.5641144,경북 영주시 안정면 단촌리 176-1
순흥향교,36.93047908,128.5769318,경북 영주시 순흥면 청구리 437
영주금성대군신단,36.92728983,128.5785382,경북 영주시 순흥면 내죽리 72
영주순흥벽화고분,36.91496805,128.5654476,경북 영주시 순흥면 읍내리 산 29-1
영주포교당,36.82327596,128.6212573,경북 영주시 영주동 411-2
유석사(영주),36.901824,128.4760141,경북 영주시 풍기읍 창락리 280-18
이산서원,36.83595235,128.6960789,경북 영주시 이산면 석포리 768-2
장수조이월드,36.76509674,128.5619361,경북 영주시 장수면 화기리 683
죽계구곡,36.94349245,128.5265123,경북 영주시 순흥면 배점리
진월사(영주),36.71179413,128.6517415,경북 영주시 평은면 용혈리 1104
초암사(영주),36.94458327,128.5260446,경북 영주시 순흥면 배점리 525-3
풍기인삼박물관,36.88587482,128.4798066,경북 영주시 풍기읍 창락리 452
풍기인삼시장,36.87299893,128.5236098,경북 영주시 풍기읍 서부리 145-3
흑석사(영주),36.82294914,128.671656,경북 영주시 이산면 석포리 1379
희방사(영주),36.91959684,128.4571575,경북 영주시 풍기읍 수철리 313-3
거동사,36.1502858,129.0267547,경북 영천시 자양면 보현리 1683
거조사,36.02011058,128.7645616,경북 영천시 청통면 신원리 622
도계서원(영천),35.88910742,129.0230295,경북 영천시 북안면 도천리 산 4
만불사(영천),35.90892792,129.0321735,경북 영천시 북안면 고지리 21-2
묘각사(영천),36.11481353,129.0088996,경북 영천시 자양면 용화리 9
봉림사(영천),36.12591849,128.8978464,경북 영천시 화북면 자천리 2372
부귀사(영천),36.02561303,128.7479296,경북 영천시 신녕면 왕산리 1050
수도사(영천),36.03964195,128.7179683,경북 영천시 신녕면 치산리 312
시안미술관,36.03283001,128.8892289,경북 영천시 화산면 가상리 649
영지사,35.84436094,128.9512883,경북 영천시 대창면 용호리 14
영천돌할매공원,35.93970656,129.0458544,경북 영천시 북안면 관리 221
영천목재문화체험장,36.1410717,128.9786037,경북 영천시 화북면 입석리 산 49
영천보현산천문과학관,36.14029161,128.9967177,경북 영천시 화북면 정각리 689
영천신흥사,35.93729997,128.8986441,경북 영천시 금호읍 신월리 205-2
영천자천리오리장림,36.10066127,128.9118093,경북 영천시 화북면 자천리 2212
영천전투메모리얼파크,35.97186424,128.9265913,경북 영천시 교촌동 11-69
영천전투호국기념관,35.98056515,129.10762,경북 영천시 고경면 청정리 551
영천조양각,35.96698123,128.9329803,경북 영천시 창구동 1-1
영천포교당,35.96610896,128.9262597,경북 영천시 교촌동 237
운주산승마자연휴양림,36.03526154,128.9967114,경북 영천시 임고면 황강리 산 9
은해사(영천),35.99176523,128.7897009,경북 영천시 청통면 치일리 479
임고강변공원,36.04652977,128.9920786,경북 영천시 임고면 덕연리 132-8
임고서원,36.0166451,128.973234,경북 영천시 임고면 양항리 493
죽림사(영천),35.94605945,128.9173996,경북 영천시 금호읍 봉죽리 67
최무선과학관,35.90772568,128.8810481,경북 영천시 금호읍 원기리 277
치산계곡,36.04661759,128.7136105,경북 영천시 신녕면 치산리 125-8
한광사,36.08396732,128.7669559,경북 영천시 신녕면 화남리 500
명봉사(예천),36.77761289,128.3761253,경북 예천군 효자면 명봉리 501
보문사(예천),36.65474809,128.5603859,경북 예천군 보문면 수계리 158
서악사(예천),36.65808317,128.4350572,경북 예천군 예천읍 대심리 산 13-2
선몽대,36.59797342,128.4607358,경북 예천군 호명읍 백송리 74
소백산하늘자락공원,36.74485383,128.3853469,경북 예천군 용문면 내지리 산 74-1
예천목재문화체험장,36.79942007,128.3761076,경북 예천군 효자면 용두리 785
예천삼강문화단지,36.56371663,128.2989214,경북 예천군 풍양면 삼강리 151
예천천문우주센터,36.70131865,128.504848,경북 예천군 감천면 덕율리 93
예천천향리석송령,36.72701994,128.4919575,경북 예천군 감천면 천향리 804
예천초간정,36.7013469,128.3818409,경북 예천군 용문면 죽림리 350
용문사(예천),36.73110707,128.3696574,경북 예천군 용문면 내지리 391
장안사(예천),36.57964716,128.314833,경북 예천군 용궁면 향석리 산 54-1
회룡포,36.57560352,128.3213156,경북 예천군 용궁면 대은리 387-2
나리분지,37.52104107,130.8673169,경북 울릉군 북면 나리 201
내수전몽돌해변,37.50705448,130.9136291,경북 울릉군 울릉읍 저동리 10-5
내수전일출전망대,37.51229392,130.9097568,경북 울릉군 울릉읍 저동리 641
도동항,37.4815258,130.908815,경북 울릉군 울릉읍 도동리
독도,37.2410536,131.8671311,경북 울릉군 울릉읍 독도리
독도전망대케이블카,37.48300943,130.9002279,경북 울릉군 울릉읍 도동리 581-1
울릉대아리조트,37.47657356,130.8917557,경북 울릉군 울릉읍 사동리 302-1
울릉예림원,37.52999925,130.8355464,경북 울릉군 북면 현포리 318
저동항,37.49621544,130.9099705,경북 울릉군 울릉읍 저동리
태하향목관광모노레일,37.51318845,130.7976107,경북 울릉군 서면 태하리
행남해안산책로,37.4913164,130.9131908,경북 울릉군 울릉읍 도동리 산 4
구수곡자연휴양림,37.06301264,129.2907715,경북 울진군 북면 상당리 325
국립통고산자연휴양림,36.92678901,129.1918579,경북 울진군 금강송면 쌍전리 산 150-1
금강송에코리움,36.97465468,129.2115418,경북 울진군 금강송면 소광리 293
덕구온천스파월드,37.07880885,129.2835652,경북 울진군 북면 덕구리 575-26
등기산스카이워크,36.68024188,129.4648572,경북 울진군 후포면 후포리 산 141-1
망양정,36.96718583,129.4125243,경북 울진군 근남면 산포리 716-1
민물고기생태체험관,36.96635096,129.3799897,경북 울진군 근남면 행곡리 228
백암온천관광특구,36.72021093,129.3420378,경북 울진군 온정면 소태리 산 47-1
불영사(울진),36.94095734,129.2736797,경북 울진군 금강송면 하원리 122
왕피천케이블카,36.97091434,129.406632,경북 울진군 근남면 수산리 346
울진과학체험관,36.99638338,129.4088601,경북 울진군 울진읍 연지리 800
울진국립해양과학관,37.07242398,129.4090284,경북 울진군 죽변면 후정리 53-30
울진오산항,36.89197657,129.4166547,경북 울진군 매화면 오산리 226-14
울진왕피천공원,36.96869339,129.4010888,경북 울진군 근남면 수산리 346
울진하트해변,37.05935625,129.4281475,경북 울진군 죽변면 죽변리 120-36
월송정,36.74382472,129.4687619,경북 울진군 평해읍 월송리 362-2
이현세만화거리,36.91281954,129.3809632,경북 울진군 매화면 매화리 1138-19
죽변해안스카이레일,37.0558744,129.4284141,경북 울진군 죽변면 죽변리 3-25
한화리조트백암온천,36.72077852,129.3439128,경북 울진군 온정면 소태리 1453-1
경덕왕릉의성조문국사적지,36.27459217,128.6754788,경북 의성군 금성면 대리리 324
고운사(의성),36.45827107,128.7506141,경북 의성군 단촌면 구계리 116
금봉자연휴양림,36.33601726,128.8807881,경북 의성군 옥산면 금봉리 55
대곡사(의성),36.49002945,128.3777157,경북 의성군 다인면 봉정리 894
비안향교,36.37028516,128.4719946,경북 의성군 안계면 교촌리 285
빙계서원,36.22692777,128.7539925,경북 의성군 춘산면 빙계리 산 73-1
