관광지명(소재지역),위도,경도,주소
신선대(부산),35.11351132,129.0986065,부산 남구 용당동 123
오륙도(부산국가지질공원),35.09786082,129.1240581,부산 남구 용호동 936
오륙도스카이워크,35.10064957,129.1244879,부산 남구 용호동 산 197-4
용호시장,35.1150276,129.1127842,부산 남구 용호동 516-10
우암동도시숲,35.12728771,129.0739378,부산 남구 우암동 12
유엔평화기념관,35.12475132,129.0932505,부산 남구 대연동 747-45
이기대(부산국가지질공원),35.12369968,129.1238,부산 남구 용호동
재한유엔기념공원(UN기념공원),35.12766983,129.0976469,부산 남구 대연동 779-1
평화공원,35.12580072,129.1003061,부산 남구 대연동 706-5
황령산전망대,35.15788454,129.0827247,부산 남구 대연동 산 53-58
168계단,35.11714894,129.0353951,부산 동구 초량동 994-552
금수사(부산),35.19596712,129.0158822,부산 북구 구포동 857-6
김민부전망대,35.11765457,129.0353375,부산 동구 초량동 994-520
묘심사(부산),35.12671547,129.0397005,부산 동구 수정동 1174-8
보광사(부산),35.16227716,129.0821783,부산 연제구 연산동 산 181-1
부산이중섭거리,35.14087692,129.0530081,부산 동구 범일동 1461-142
부산자유도매시장,35.14091596,129.0611099,부산 동구 범일동 830-24
부산진성공원,35.13623681,129.061128,부산 동구 범일동 590-5
부산진시장,35.13671015,129.0589415,부산 동구 범일동 635-1
부산진일신여학교,35.13492551,129.0528016,부산 동구 좌천동 768-1
소림사(부산),35.11767017,129.0369831,부산 동구 초량동 974-2
연등사(부산),35.13307432,129.0490868,부산 동구 좌천동 839-3
이바구공작소,35.11710368,129.0337971,부산 동구 초량동 875-2
조선통신사역사관,35.13573553,129.0619885,부산 동구 범일동 380-4
금강사(부산),35.22495025,129.0771631,부산 동래구 온천동 1
금정선원,35.23731566,129.0860765,부산 금정구 장전동 221-20
동래시장,35.20380993,129.085926,부산 동래구 복천동 229-28
동래읍성지,35.20994865,129.0894737,부산 동래구 명륜동 산 48-2
동래향교,35.20770294,129.0840405,부산 동래구 명륜동 235
만덕고개누리길전망데크,35.21392971,129.056129,부산 동래구 온천동
법륜사(부산),35.2037913,129.0884694,부산 동래구 칠산동 239-2
부산복천동고분군,35.20656464,129.0908934,부산 동래구 복천동 50
부산충렬사,35.20120618,129.095804,부산 동래구 안락동 837
부산해양자연사박물관,35.22180812,129.0758399,부산 동래구 온천동 산 13-1
우장춘기념관,35.21348961,129.0720001,부산 동래구 온천동 850-48
한국기독교선교박물관,35.20166653,129.0824985,부산 동래구 수안동 1-13
허심청,35.22109551,129.0826984,부산 동래구 온천동 137
KT&G상상마당부산,35.1542603,129.0572989,부산 부산진구 부전동 521-1
가야공원/가야산책공원,35.14795334,129.0271916,부산 부산진구 가야동 669-11
개금골목시장,35.15122189,129.0247667,부산 부산진구 개금동 549-13
당감시장,35.16434691,129.0419173,부산 부산진구 당감동 238-6
부산부전시장,35.1627632,129.0613539,부산 부산진구 부전동 573-3
부산시민공원,35.1683563,129.0574038,부산 부산진구 연지동 111
부산어린이대공원,35.18491362,129.0415757,부산 부산진구 초읍동 43
삼광사,35.17570592,129.0433692,부산 부산진구 초읍동 54-58
서면1번가,35.1534447,129.0584151,부산 부산진구 부전동
선암사(부산),35.17701056,129.0277319,부산 부산진구 부암동 628
양정시장,35.17294644,129.0695877,부산 부산진구 양정동 390
전포카페거리,35.1554467,129.0625694,부산 부산진구 전포동 682
한국신발관,35.1573144,129.0258087,부산 부산진구 개금동 59-2
구포어린이교통공원,35.20067143,129.0008783,부산 북구 구포동 976
부산어촌민속관,35.2337333,129.0085526,부산 북구 화명동 2279
화명생태공원,35.22586878,129.0034474,부산 북구 덕천동 598
화명수목원,35.25224754,129.0420372,부산 북구 화명동 69
덕포시장,35.17081437,128.9819982,부산 사상구 덕포동 422-7
백양산웰빙숲,35.18425792,129.0111891,부산 사상구 모라동 1243-4
부산새벽시장,35.15379846,128.9823226,부산 사상구 감전동 143-16
사상근린공원,35.1588217,128.9929701,부산 사상구 감전동 41-4
삼락생태공원,35.1691343,128.9731864,부산 사상구 삼락동 29-46
약수암(부산),35.17519382,129.1479289,부산 해운대구 우동 산 148-15
운수사(부산),35.18435763,129.0134308,부산 사상구 모라동 1
낙동강하구에코센터,35.10439058,128.9458298,부산 사하구 하단동 1207-2
다대포항,35.05349265,128.9838927,부산 사하구 다대동
다대포해수욕장,35.04652635,128.9627412,부산 사하구 다대동
부산에덴공원,35.10921318,128.963409,부산 사하구 하단동 786-1
부산현대미술관,35.10925097,128.9427233,부산 사하구 하단동 1149-37
승학산,35.11681085,128.9799278,부산 사하구 당리동 산 45-1
아미산전망대,35.05266493,128.9607576,부산 사하구 다대동 1548-1
을숙도공원,35.10923128,128.9448504,부산 사하구 하단동 1151-14
장림골목시장,35.08022813,128.9676967,부산 사하구 장림동 640-1
장림포구,35.08073959,128.9569214,부산 사하구 장림동 1092
구덕문화공원,35.12619375,129.0050917,부산 서구 서대신동3가 산 18-15
구덕민속예술관,35.123927,129.0185143,부산 서구 서대신동3가 산 2-3
내원정사(부산),35.12656906,129.0120245,부산 서구 서대신동3가 1
누리바라기전망대,35.09079262,129.0202408,부산 서구 남부민동 50-40
닥밭골벽화마을,35.11432756,129.0237084,부산 서구 동대신동2가 79-51
대신공원,35.12183298,129.015681,부산 서구 서대신동3가 산 2-1
부산공동어시장,35.0886406,129.0252092,부산 서구 남부민동 691-3
부산국제수산물도매시장,35.05825284,129.010478,부산 서구 암남동 761
부산송도해상케이블카,35.0762709,129.0236515,부산 서구 암남동 765
부산송도해수욕장,35.07594544,129.0169544,부산 서구 암남동 135-5
부산암남공원,35.05859181,129.0156812,부산 서구 암남동 산 193-4
임시수도기념관,35.10352511,129.0173881,부산 서구 부민동3가 22
천마산하늘전망대,35.09357352,129.0173271,부산 서구 초장동 131-50
충무동새벽시장,35.09316643,129.0247707,부산 서구 남부민동 684
광안리해수욕장,35.15319327,129.1189761,부산 수영구 광안동 192-20
남천해변시장,35.13922191,129.1090564,부산 수영구 남천동 556
민락수변공원,35.1549409,129.1339967,부산 수영구 민락동 110-19
삼익비치수변공원,35.14618371,129.1164223,부산 수영구 남천동 148-103
수영사적공원,35.17091164,129.1143393,부산 수영구 수영동 229-1
영주암(부산),35.176484,129.0986131,부산 수영구 망미동 950
옥련선원,35.16287036,129.1265542,부산 수영구 민락동 327-5
감천사(부산),35.18327184,129.0913018,부산 연제구 연산동 1112
금련산,35.16166432,129.094983,부산 연제구 연산동 산 161-1
금용암(부산),35.21744498,129.0653978,부산 동래구 온천동 산 107-4
마하사(부산),35.16356515,129.0873468,부산 연제구 연산동 2039
연동시장,35.18886284,129.0925384,부산 연제구 연산동 312-18
온천천시민공원,35.19318113,129.0919148,부산 연제구 연산동 503-1
혜원정사,35.18398902,129.0906835,부산 연제구 연산동 1113-5
황령산,35.15734944,129.0820845,부산 남구 대연동 산 53-1
감지해변,35.06058851,129.0770012,부산 영도구 동삼동
국립해양박물관,35.07851772,129.0802872,부산 영도구 동삼동 1156
국제크루즈터미널,35.08076577,129.0792053,부산 영도구 동삼동 1155
남항시장,35.08829555,129.0406245,부산 영도구 남항동2가 267
봉래산(부산),35.08253591,129.0551472,부산 영도구 청학동 산 54-10
아미르공원,35.07546781,129.0757866,부산 영도구 동삼동 1165
영도봉래시장/봉래시장,35.09285104,129.0440975,부산 영도구 봉래동3가 196
영도조내기고구마역사기념관,35.08529281,129.0583212,부산 영도구 청학동 484-1
영도청학배수지전망대,35.08845552,129.0601483,부산 영도구 청학동 475-4
영도하늘전망대,35.07187117,129.0547898,부산 영도구 동삼동 628-66
영도하리선착장,35.07052634,129.0814315,부산 영도구 동삼동 764-7
절영해안산책로,35.08136863,129.0411886,부산 영도구 영선동4가 186-47
청학수변공원,35.09771321,129.0611576,부산 영도구 청학동 217-43
청학시장,35.0967299,129.0602644,부산 영도구 청학동 297-1
태종대(부산국가지질공원),35.05252721,129.0877777,부산 영도구 동삼동 산 29-1
태종사,35.05598541,129.0881201,부산 영도구 동삼동 산 29-4
흰여울문화마을,35.07791483,129.0452814,부산 영도구 영선동4가 1044-6
40계단문화관광테마거리,35.1039511,129.035137,부산 중구 중앙동4가 26-3
BIFF광장,35.09886787,129.0290456,부산 중구 남포동3가 15-1
광복로문화패션거리,35.09929501,129.0313062,부산 중구 광복동2가 49
국제시장,35.10112609,129.028084,부산 중구 신창동4가 35-3
대각사(부산),35.10103583,129.0305687,부산 중구 신창동1가 6-1
백산기념관,35.10196174,129.0345744,부산 중구 동광동3가 10-1
부산민주공원,35.11026219,129.0277621,부산 중구 영주동 산 10-7
부산부평족발골목,35.09944773,129.0262748,부산 중구 부평동2가 30-5
부산세관박물관,35.10481122,129.0385447,부산 중구 중앙동4가 17-26
부산자갈치시장,35.09661988,129.0305798,부산 중구 남포동5가 105-1
부평시장(깡통시장),35.10211459,129.0258803,부산 중구 부평동2가 82
역사의디오라마,35.1144516,129.0328801,부산 중구 영주동 71-4
영주하늘눈전망대,35.11439674,129.0303475,부산 중구 영주동 91-7
용두산공원,35.1009305,129.0324434,부산 중구 광복동2가 1-2
SEALIFE부산아쿠아리움,35.15935438,129.1609992,부산 해운대구 중동 1411-4
더베이101,35.15656482,129.1520211,부산 해운대구 우동 747-7
동백섬,35.15394311,129.15229,부산 해운대구 우동 708-3
미포항,35.15822327,129.1716381,부산 해운대구 중동 957-22
벡스코(BEXCO),35.16917162,129.1362562,부산 해운대구 우동 1500
부산시립미술관,35.16671033,129.1370368,부산 해운대구 우동 1413
부산올림픽공원,35.16491522,129.1335638,부산 해운대구 우동
부산해운대시장,35.16139863,129.1623361,부산 해운대구 중동 1394-193
센텀APEC나루공원,35.17023683,129.1256541,부산 해운대구 우동 1494
송정죽도공원,35.18010479,129.2053823,부산 해운대구 송정동 산 52-1
장산(부산국가지질공원),35.19430316,129.144895,부산 해운대구 반여동 산 4-20
청사포,35.15929158,129.191521,부산 해운대구 중동 591-21
청사포다릿돌전망대,35.16418892,129.196314,부산 해운대구 중동 산 3-9
해운대수목원,35.23007348,129.132732,부산 해운대구 석대동 26
해운대해수욕장,35.15852322,129.1598547,부산 해운대구 우동
