관광지명(소재지역),위도,경도,주소
노사평화의전당,35.65265877,128.4199473,대구 달성군 구지면 응암리 1266
녹동서원(대구),35.72320648,128.646335,대구 달성군 가창면 우록리 585
달성노을공원,35.73717723,128.4158691,대구 달성군 논공읍 하리 899
달성보전망대,35.73694193,128.4171781,대구 달성군 논공읍 하리 899
달성삼가헌고택,35.90673713,128.4126843,대구 달성군 하빈면 묘리 800
달성습지생태학습관,35.81670661,128.4869583,대구 달성군 화원읍 구라리 862
달성하목정,35.8817781,128.3975454,대구 달성군 하빈면 하산리 1043-1
달성한일우호관,35.72337668,128.6470679,대구 달성군 가창면 우록리 175-1
달창저수지,35.63743019,128.4824825,대구 달성군 유가읍 본말리 417
대견사,35.69632801,128.5298733,대구 달성군 유가읍 양리 산 1-2
대구광덕사,35.79777022,128.6127128,대구 달성군 가창면 용계리 190-2
대구남지장사,35.73495767,128.6272525,대구 달성군 가창면 우록리 872
대구달성습지,35.82333003,128.4833972,대구 달성군 화원읍 구라리 1769
도성암,35.71795921,128.5148205,대구 달성군 유가읍 양리 143-1
리조트스파밸리,35.78813958,128.6353958,대구 달성군 가창면 냉천리 27-9
묘골마을,35.9075479,128.4236173,대구 달성군 하빈면 묘리
비슬산유가사,35.71472396,128.5073601,대구 달성군 유가읍 양리 144
비슬산자연휴양림,35.68963047,128.5136218,대구 달성군 유가읍 용리 산 10
소재사(대구),35.69158552,128.5103623,대구 달성군 유가읍 용리 3
옥연지송해공원,35.78035007,128.4803001,대구 달성군 옥포읍 기세리 306
와룡산(대구),35.88009199,128.5047917,대구 달성군 다사읍 서재리 산 1-3
용문사(대구),35.76905824,128.5390276,대구 달성군 화원읍 본리리 1137-1
용연사(대구),35.74795033,128.5199564,대구 달성군 옥포읍 반송리 882
운흥사(대구),35.78033099,128.603291,대구 달성군 가창면 오리 1008-1
인흥마을,35.79242863,128.5179362,대구 달성군 화원읍 본리리 401-2
인흥서원,35.78967292,128.5154317,대구 달성군 화원읍 본리리 730
테크노폴리스중앙공원,35.69051036,128.4593061,대구 달성군 유가읍 봉리 624
현풍곽씨십이정려각,35.66675879,128.4294736,대구 달성군 현풍읍 지리 1347
현풍석빙고(상리석빙고),35.69757219,128.4516196,대구 달성군 현풍읍 상리 632
현풍포교당,35.69817308,128.4465463,대구 달성군 현풍읍 부리 382
현풍향교,35.70148748,128.4517989,대구 달성군 현풍읍 상리 326-1
화원유원지,35.81305874,128.4823586,대구 달성군 화원읍 성산리 310
화원자연휴양림,35.77222715,128.535612,대구 달성군 화원읍 본리리 산 129
화장사(대구),35.80290351,128.5021738,대구 달성군 화원읍 천내리 516-2
관암사(대구),35.97773136,128.7335073,대구 동구 능성동 613-35
국립대구기상과학관,35.87818989,128.6538816,대구 동구 효목동 1264-4
노태우대통령생가,35.98241571,128.6485328,대구 동구 신용동 847
대구도동측백나무숲,35.91793271,128.6628001,대구 동구 도동 산 180
대구불로동고분군,35.91516081,128.6468524,대구 동구 불로동 335
대구시민안전테마파크,35.98920707,128.6919793,대구 동구 용수동 89
대구아쿠아리움,35.87792891,128.6292001,대구 동구 신천동 1506
대구옻골마을,35.90799788,128.6868854,대구 동구 둔산동 386
대구평화시장,35.8834318,128.6194332,대구 동구 신암동 600-1
대한수목원,35.97416819,128.6330184,대구 동구 중대동 301-3
동구시장,35.8744597,128.6396496,대구 동구 효목동 537-1
동촌유원지,35.88262,128.6504658,대구 동구 효목동 1315
동화사(대구),35.99322181,128.7042424,대구 동구 도학동 35
땅땅랜드(대구봉무동),35.91752063,128.6416725,대구 동구 봉무동 1570-1
망우당공원,35.87730132,128.6563699,대구 동구 효목동 산 234-38
목련시장,35.82090857,128.6318378,대구 수성구 지산동 1199-10
반야월연꽃단지,35.86759893,128.7448858,대구 동구 대림동 378-1
반야월종합시장,35.87237307,128.7029508,대구 동구 신기동 174-4
방촌종합시장,35.88136104,128.6643782,대구 동구 방촌동 1067-2
봉무공원,35.91939729,128.6501795,대구 동구 봉무동 산 135-2
부인사(대구),35.99567444,128.6732831,대구 동구 신무동 356-1
북지장사(대구),35.97629019,128.7150353,대구 동구 도학동 625
송라시장,35.87424505,128.6150566,대구 동구 신천동 539-4
신서중앙공원,35.88017801,128.732477,대구 동구 신서동 1185
신숭겸장군유적,35.94271485,128.640979,대구 동구 지묘동 526
자연염색박물관,35.97930977,128.6366056,대구 동구 중대동 467
파계사,36.00160226,128.6412448,대구 동구 중대동 4-1
팔공산온천관광호텔(온천),35.99102791,128.6920648,대구 동구 용수동 89-16
팔공산자연공원(파계사지구),35.99257575,128.6380816,대구 동구 중대동 870-6
팔공산케이블카,35.99088609,128.6948338,대구 동구 용수동 산 72
효목시장,35.88292096,128.6427119,대구 동구 효목동 139-5
공항교강변공원,35.89916382,128.6262351,대구 북구 복현동 275-2
관음시장(대구),35.94475829,128.5473928,대구 북구 관음동 1284-8
구암서원(대구),35.89881683,128.598999,대구 북구 산격동 1180-197
대구광역시수산물도매시장,35.90261769,128.5400724,대구 북구 매천동 526
대구교육박물관,35.89747699,128.6123299,대구 북구 산격동 1285
대구칠곡시장,35.94232577,128.5509801,대구 북구 읍내동 1201-1
대구하중도,35.9007308,128.5597497,대구 북구 노곡동 665
동대구시장,35.88114269,128.6089913,대구 북구 대현동 390
복현오거리먹자골목,35.89661442,128.6148243,대구 북구 복현동
산격종합시장,35.89839578,128.6102088,대구 북구 산격동 1258
서리지수변생태공원,35.96699036,128.5642701,대구 북구 동호동 73
엑스코(EXCO),35.90725435,128.612998,대구 북구 산격동 1676
연암공원,35.90039333,128.6003211,대구 북구 산격동 산 82-18
옻골동산,35.94344407,128.5769111,대구 북구 구암동 산 4
운암지수변공원,35.93196584,128.568763,대구 북구 구암동 349
이태원길(대구),35.94313363,128.561231,대구 북구 동천동 899-5
침산공원,35.89481335,128.5855234,대구 북구 침산동 1168-3
팔달시장,35.88938211,128.5700973,대구 북구 노원동2가 366
함지근린공원,35.94244092,128.5690188,대구 북구 구암동 775-6
감삼못공원,35.85833547,128.5523751,대구 서구 내당동 463-7
대평리시장,35.87800563,128.5589241,대구 서구 평리동 676-7
반고개무침회골목,35.86257929,128.5703079,대구 서구 내당동 1257-32
상리공원,35.86304099,128.5317605,대구 서구 중리동 산 163
새길시장,35.86420538,128.5722043,대구 서구 내당동 968-39
원대신시장,35.88559971,128.5748685,대구 서구 원대동3가 1434-4
이현공원,35.87298533,128.5435753,대구 서구 이현동 산 28-12
중리동곱창골목,35.86224161,128.5439426,대구 서구 중리동 1136-67
고모역복합문화공간,35.85826582,128.6785016,대구 수성구 고모동 384-1
고산서당,35.85259987,128.7186871,대구 수성구 성동 산 22
국립대구박물관,35.84574671,128.6380002,대구 수성구 황금동 70
대구미술관,35.827046,128.6741093,대구 수성구 삼덕동 374
대구어린이대공원,35.84664752,128.6271498,대구 수성구 황금동 626
대구황금시장,35.84820029,128.6202749,대구 수성구 황금동 746
덕산서원(대구),35.83897496,128.6405524,대구 수성구 황금동 258
들안길먹거리타운,35.8329497,128.6167688,대구 수성구 두산동 967-1
모명재,35.85840466,128.6515177,대구 수성구 만촌동 715-1
박물관수,35.86485949,128.634191,대구 수성구 범어동 136-8
수성못유원지,35.82894485,128.6167804,대구 수성구 두산동 520
수성시장,35.85559293,128.6168211,대구 수성구 수성동2가 39-34
신매시장,35.83740202,128.7101211,대구 수성구 신매동 574-8
아르떼수성랜드,35.82858888,128.6133628,대구 수성구 상동 465-1
영남제일관,35.87527761,128.6583119,대구 수성구 만촌동 산 90
진밭골산림공원,35.81527743,128.6526021,대구 수성구 범물동 1202
청구시장,35.86469037,128.643943,대구 수성구 만촌동 984-1
팔현생태공원,35.87164564,128.6668033,대구 수성구 고모동 6-3
2·28민주운동기념회관,35.85834295,128.5903803,대구 중구 남산동 2113-10
경상감영공원,35.87214237,128.5922017,대구 중구 포정동 21
계산예가,35.86720745,128.587865,대구 중구 계산동2가 83-1
관덕정순교기념관,35.86514955,128.5911097,대구 중구 남산동 938-19
국채보상운동기념공원,35.86881255,128.6018999,대구 중구 동인동2가 42
김광석길(김광석다시그리기길),35.86028512,128.6069534,대구 중구 대봉동 6-11
남문시장,35.86107914,128.5919892,대구 중구 남산동 611-2
대구근대골목(근대로의여행),35.86787457,128.5902962,대구 중구 장관동 55-1
대구근대역사관,35.87176714,128.5911402,대구 중구 포정동 33
대구달성공원,35.87403435,128.5777574,대구 중구 달성동 294-1
대구동성로거리,35.86620939,128.5987034,대구 중구 삼덕동1가 83
대구서문시장&서문시장야시장,35.86856626,128.5800835,대구 중구 대신동 115-38
대구오토바이골목,35.872039,128.5839357,대구 중구 인교동
대구향교,35.85962156,128.5960283,대구 중구 남산동 735-4
동산청라언덕,35.86680133,128.5852496,대구 중구 동산동 424
동인찜갈비골목,35.87112799,128.6050422,대구 중구 동인동1가 297-1
번개시장,35.87518675,128.597471,대구 중구 태평로1가 1-186
봉산문화거리,35.86213952,128.597643,대구 중구 봉산동
수창청춘맨숀,35.87532055,128.5830787,대구 중구 수창동 64-2
큰장길침구류명물거리,35.86377415,128.5718282,대구 서구 내당동
향촌문화관,35.87333804,128.5941832,대구 중구 향촌동 9-1
향토역사관,35.87319468,128.5791136,대구 중구 달성동 294-1
