관광지명(소재지역),위도,경도,주소
중산일몰전망대,34.73844727,127.3316915,전남 고흥군 남양면 중산리 625-4
지죽도,34.43512398,127.3067351,전남 고흥군 도화면 지죽리
진지도,34.71287833,127.4441532,전남 고흥군 과역면 백일리
천등산(고흥),34.54211931,127.2789695,전남 고흥군 풍양면 송정리 산 1
취도,34.5680992,127.4173332,전남 고흥군 포두면 오취리
팔영산자연휴양림,34.62234668,127.4396499,전남 고흥군 영남면 우천리 산 350-1
팔영산편백치유의숲,34.61921873,127.4098765,전남 고흥군 영남면 금사리 산 37-60
풍류해수욕장,34.66437622,127.2295978,전남 고흥군 두원면 풍류리
겸면목화공원,35.25143516,127.1733648,전남 곡성군 겸면 칠봉리 95
곡성역,35.28365892,127.3037017,전남 곡성군 곡성읍 읍내리 53-6
곡성함허정,35.32249982,127.2202123,전남 곡성군 입면 제월리 1016
곡성향교,35.28474294,127.2818505,전남 곡성군 곡성읍 교촌리 194
관음사(곡성),35.21450302,127.1645591,전남 곡성군 오산면 선세리 산 1-1
군지촌정사,35.32204848,127.2225513,전남 곡성군 입면 제월리 228
대황강자연휴식공원,35.12924719,127.2551948,전남 곡성군 석곡면 석곡리
도림사(곡성),35.26713383,127.257853,전남 곡성군 곡성읍 월봉리 산 27-1
동악산(곡성),35.28192626,127.2520301,전남 곡성군 곡성읍 월봉리 산 27-2
삼화관광농원,35.28699351,127.1666602,전남 곡성군 겸면 마전리 642-2
서산사(곡성),35.28358294,127.2814529,전남 곡성군 곡성읍 교촌리 184-1
섬진강기차마을생태학습관,35.28136005,127.3060322,전남 곡성군 오곡면 오지리 720-16
섬진강변유원지,35.22808246,127.3685422,전남 곡성군 고달면 두가리
섬진강장미공원,35.27989654,127.3073501,전남 곡성군 오곡면 오지리 720-16
성륜사(곡성),35.29690921,127.1202411,전남 곡성군 옥과면 옥과리 650-8
수도암(곡성),35.29625009,127.1039645,전남 곡성군 옥과면 설옥리 613
아산조방원미술관,35.29710159,127.1225414,전남 곡성군 옥과면 옥과리 산 1-3
압록유원지,35.19237306,127.3772835,전남 곡성군 죽곡면 하한리
영화곡성촬영지,35.2913516,127.3009095,전남 곡성군 곡성읍 읍내리 834-2
옥과향교,35.27848672,127.1331533,전남 곡성군 옥과면 옥과리 15-1
용산재,35.13109225,127.3208251,전남 곡성군 목사동면 구룡리 180
제월섬,35.31771222,127.2180703,전남 곡성군 입면 제월리 1115
태안사,35.13185795,127.3870324,전남 곡성군 죽곡면 원달리 20
한국초콜릿연구소뮤지엄곡성지점,35.27912991,127.308253,전남 곡성군 오곡면 오지리 830
광양김시식지,34.94685675,127.7517094,전남 광양시 태인동 829-1
광양예술창고,34.96821739,127.5883119,전남 광양시 광양읍 인서리 251-4
광양옥룡사동백나무숲,35.04698065,127.6080348,전남 광양시 옥룡면 추산리 산 35-1
광양옥룡사지,35.04713597,127.6058154,전남 광양시 옥룡면 추산리 303
광양와인동굴,34.96129405,127.6085946,전남 광양시 광양읍 용강리 48-1
광양윤동주유고보존정병욱가옥,34.97094242,127.7590426,전남 광양시 진월면 망덕리 23
광양장도박물관,34.97694845,127.5807414,전남 광양시 광양읍 칠성리 1009-3
광양향교,34.98247045,127.5881904,전남 광양시 광양읍 우산리 509
구봉산전망대,34.93646411,127.6426885,전남 광양시 황길동 203-1
느랭이골,35.05831069,127.7142142,전남 광양시 다압면 신원리
망덕포구,34.967616,127.7582411,전남 광양시 진월면 망덕리 845-82
매천황현생가,34.99347908,127.56169,전남 광양시 봉강면 석사리 758
배알도해변공원,34.95980244,127.760061,전남 광양시 태인동 1632-13
배알도해수욕장,34.96022173,127.7587379,전남 광양시 태인동
백운사(광양),35.09157247,127.6166112,전남 광양시 옥룡면 동곡리 361-1
백운산(광양),35.10637192,127.6213447,전남 광양시 옥룡면 동곡리 산 136
백운산자연휴양림,35.05408276,127.5924884,전남 광양시 옥룡면 추산리 산 114
보광사(광양),34.97338966,127.5777564,전남 광양시 광양읍 칠성리 936-2
사라실라벤더시험재배단지,34.95175904,127.6232291,전남 광양시 광양읍 사곡리 625
성불계곡,35.08018623,127.5664196,전남 광양시 봉강면 조령리
성불사(광양),35.09309933,127.5717377,전남 광양시 봉강면 조령리 859
운암사(광양),35.04662806,127.6078853,전남 광양시 옥룡면 추산리 295-1
전남도립미술관,34.96774598,127.588867,전남 광양시 광양읍 인동리 466
중마시장,34.93813702,127.6988537,전남 광양시 중동 1732-3
중흥사(광양),35.02464364,127.6075735,전남 광양시 옥룡면 운평리 90-1
해달별천문대,35.07478115,127.5540498,전남 광양시 봉강면 조령리 산 222-7
홍쌍리청매실농원,35.074722,127.7162803,전남 광양시 다압면 도사리 403
곡성섬진강천문대,35.22663125,127.3691508,전남 구례군 구례읍 논곡리 829-2
구례목재문화체험장,35.13934809,127.5406118,전남 구례군 간전면 효곡리 366-1
구례석주관성,35.19981529,127.5667196,전남 구례군 토지면 송정리 산 65
구례오봉정사,35.18423971,127.5243935,전남 구례군 문척면 금정리 53-3
구례운조루고택,35.20616488,127.515358,전남 구례군 토지면 오미리 103
구례편백나무숲,35.34559786,127.4368922,전남 구례군 산동면 계천리
구례향교,35.20100049,127.4540376,전남 구례군 구례읍 봉서리 1473
매천사,35.25287622,127.4621327,전남 구례군 광의면 수월리 672
문수사(구례),35.25264361,127.5388588,전남 구례군 토지면 문수리 83
방산서원,35.28505951,127.4158613,전남 구례군 산동면 이평리 335
방호정(구례),35.31916299,127.4679421,전남 구례군 산동면 좌사리 839-3
번덕뜰,35.28262234,127.4452264,전남 구례군 광의면 온당리 564-4
사성암,35.18012007,127.4806295,전남 구례군 문척면 죽마리 산 7-1
연곡사(구례),35.25475809,127.5876653,전남 구례군 토지면 내동리 1014
연기암,35.26952342,127.5033575,전남 구례군 마산면 황전리 산 20-45
지리산정원,35.28817959,127.4394108,전남 구례군 광의면 온당리 산 160-4
지리산호수공원,35.28075191,127.4182509,전남 구례군 산동면 이평리 760-1
천개의향나무숲,35.22673709,127.4603279,전남 구례군 광의면 지천리 528-1
천은사(구례),35.27387997,127.4763203,전남 구례군 광의면 방광리 70
화엄사,35.25728671,127.4979666,전남 구례군 마산면 황전리 12
국립나주박물관,34.91481918,126.6590498,전남 나주시 반남면 신촌리 152-25
금성산(전남),35.0558365,126.6970916,전남 나주시 노안면 금안리 산 32-2
금성산생태숲,35.06430853,126.6945959,전남 나주시 노안면 금안리 산 29-1
나대용생가및묘소,35.05513906,126.6134319,전남 나주시 문평면 오룡리 472
나주금성관,35.0333653,126.716497,전남 나주시 과원동 109-5
나주목사내아,35.03213667,126.7153177,전남 나주시 금계동 33-31
나주반남고분군,34.91217173,126.6473369,전남 나주시 반남면 대안리 261
나주배박물관,35.03413233,126.7668611,전남 나주시 금천면 석전리 384-15
나주복암리고분군,34.99507415,126.6499304,전남 나주시 다시면 복암리 873-17
나주영상테마파크,34.98017477,126.6004268,전남 나주시 공산면 신곡리 산 2
나주읍성,35.02938027,126.7203592,전남 나주시 남외동 284
나주철도공원,35.00521936,126.7075672,전남 나주시 삼영동 174-1
나주학생독립운동기념관,35.02804523,126.7262439,전남 나주시 죽림동 60-172
나주호,34.941788,126.8575961,전남 나주시 다도면 방산리 3324
나주황포돛배,34.99982392,126.7091594,전남 나주시 영산동 659-3
남평역(나주),35.05690941,126.8717127,전남 나주시 남평읍 광촌리 549
남평향교,35.03751229,126.8472314,전남 나주시 남평읍 교원리 161-1
느러지전망관람대,34.91482411,126.5415975,전남 나주시 동강면 옥정리 산 2-1
다보사(나주),35.04721357,126.6983729,전남 나주시 경현동 629
드들강솔밭유원지,35.01862139,126.8547216,전남 나주시 남평읍 남석리 779
무열사(나주),35.0037842,126.6337503,전남 나주시 다시면 영동리 693
문성암,34.91492506,126.8075006,전남 나주시 다도면 암정리 899
미륵사(나주),34.93833174,126.7815157,전남 나주시 봉황면 철천리 124-7
미천서원,35.00552983,126.6881713,전남 나주시 안창동 383
보산정사,35.0041132,126.6352475,전남 나주시 다시면 영동리 663
복암사(나주),35.02406697,126.6623553,전남 나주시 다시면 가운리 419
불회사(나주),34.90870624,126.8234666,전남 나주시 다도면 마산리 999
빛가람호수공원,35.01684944,126.7891027,전남 나주시 빛가람동 346-1
심향사(나주),35.03974404,126.7121612,전남 나주시 대호동 825
영산포등대,34.99968632,126.7089102,전남 나주시 영산동 659-3
영산포홍어거리,34.99996102,126.7107057,전남 나주시 영산동 113
운흥사(나주),34.90903678,126.8016668,전남 나주시 다도면 암정리 964
정열사비,35.03191742,126.7234102,전남 나주시 남내동 2-22
죽림사(나주),35.04039778,126.8840156,전남 나주시 남평읍 풍림리 1
태평사,35.05932961,126.705262,전남 나주시 노안면 영평리 산 37-1
한국천연염색박물관,34.99415862,126.662763,전남 나주시 다시면 회진리 163
한수제,35.03484523,126.706585,전남 나주시 경현동 125
가마골생태공원,35.44513978,127.0226983,전남 담양군 용면 용연리 805
개구리생태공원,35.32496795,127.0062732,전남 담양군 담양읍 학동리 56-6
관방제림,35.32387128,126.986002,전남 담양군 담양읍 객사리 1
금성오토캠핑장,35.36591583,127.035449,전남 담양군 금성면 금성리 960
담빛예술창고,35.32344469,126.9935883,전남 담양군 담양읍 객사리 10-2
담양곤충박물관,35.32239467,127.0057078,전남 담양군 담양읍 학동리 672
담양국수거리,35.32384053,126.9851144,전남 담양군 담양읍 객사리 173-5
담양대나무숲(담양습지),35.25433037,126.8959,전남 담양군 대전면 태목리 656-2
담양리조트,35.36548748,127.0256315,전남 담양군 금성면 원율리 392-5
담양명옥헌원림,35.21962991,126.996103,전남 담양군 고서면 산덕리 513
담양병풍산,35.3246076,126.8856655,전남 담양군 수북면 대방리
담양소쇄원,35.18414217,127.0122635,전남 담양군 가사문학면 지곡리 123
담양송강정,35.25202636,126.9536213,전남 담양군 고서면 원강리 산 1
담양식영정,35.18849092,127.0017952,전남 담양군 가사문학면 지곡리 산 75-1
담양우표박물관,35.276624,126.88958,전남 담양군 대전면 대치리 876-5
담양향교,35.32632824,126.9853284,전남 담양군 담양읍 향교리 323
대나무건강나라,35.35293427,127.031113,전남 담양군 금성면 원율리 233-12
대나무골테마공원,35.33602309,127.0463804,전남 담양군 금성면 봉서리 산 51-1
면앙정,35.28442387,126.9629817,전남 담양군 봉산면 제월리 402
보리암(담양),35.39689831,126.9899103,전남 담양군 용면 월계리 산 81-3
시가문화유적지,35.18781211,127.0048529,전남 담양군 가사문학면 지곡리 319
용화사(담양),35.31347026,126.9899757,전남 담양군 담양읍 남산리 105
용흥사(담양),35.34086376,126.8892243,전남 담양군 월산면 용흥리 574
죽녹원,35.32783715,126.9859309,전남 담양군 담양읍 향교리 산 44
죽화경,35.25238315,126.9637478,전남 담양군 봉산면 유산리 190
창평남극루,35.2353767,127.0199855,전남 담양군 창평면 삼천리 396
창평향교,35.2167699,126.9845178,전남 담양군 고서면 교산리 138
추월산,35.39993381,126.9760419,전남 담양군 용면 쌍태리 산 6
한국대나무박물관,35.30939072,126.9763919,전남 담양군 담양읍 천변리 401-1
해동문화예술촌,35.31755805,126.9838344,전남 담양군 담양읍 지침리 138-5
고하도선착장,34.76543636,126.3727482,전남 목포시 달동 779-3
고하도이충무공유적,34.76628691,126.3723277,전남 목포시 달동 산 230-2
고하도전망대,34.77794219,126.3592162,전남 목포시 달동 산 188-7
국립해양문화재연구소,34.79325523,126.4121042,전남 목포시 용해동 24-3
김대중노벨평화상기념관,34.78291396,126.3921941,전남 목포시 산정동 1481
남농기념관,34.79294529,126.4196447,전남 목포시 용해동 9-36
달성사(목포),34.79003008,126.3755514,전남 목포시 죽교동 317-1
목포갓바위,34.79202241,126.4257591,전남 목포시 용해동 산 86-24
목포근대역사관1관,34.78753231,126.3820865,전남 목포시 대의동2가 1-5
목포근대역사관2관,34.78597883,126.3814807,전남 목포시 중앙동2가 6
목포노을공원,34.80909,126.3659521,전남 목포시 산정동 1110-8
목포문학관,34.79284963,126.4169815,전남 목포시 용해동 12-64
목포북항,34.80977958,126.3666474,전남 목포시 산정동 1827
목포스카이워크,34.78772666,126.3672804,전남 목포시 죽교동 465-142
목포어린이바다과학관,34.78194171,126.388845,전남 목포시 산정동 1454
목포연안여객선터미널,34.78201785,126.3842788,전남 목포시 항동 6-10
목포자연사박물관,34.79372726,126.4210663,전남 목포시 용해동 9-28
목포자유시장(남진야시장),34.79302817,126.4032323,전남 목포시 산정동 1383
목포항,34.8048942,126.3647778,전남 목포시 죽교동 620-320
목포해상케이블카,34.79939592,126.3700214,전남 목포시 죽교동 516-101
삼학도,34.78396959,126.3920334,전남 목포시 산정동 1459
삼학도공원,34.78463874,126.3939033,전남 목포시 산정동 1500
세월호목포신항만거치,34.75802967,126.3509274,전남 목포시 달동 1329
연희네슈퍼,34.78171633,126.3772791,전남 목포시 서산동 12-89
외달도해수욕장,34.78105305,126.2939041,전남 목포시 달동 산 150-6
유달산,34.7899087,126.3726328,전남 목포시 죽교동 산 42-2
유달산조각공원,34.79457636,126.3740792,전남 목포시 죽교동 187-4
이훈동정원,34.7876225,126.3799705,전남 목포시 유달동 4-1
장미의거리,34.80240669,126.4257964,전남 목포시 상동 994-9
춤추는바다분수,34.79599272,126.4331839,전남 목포시 상동 1157
남악수변공원,34.80126177,126.4604345,전남 무안군 삼향읍 남악리 2621
남악시장,34.81034609,126.4727797,전남 무안군 삼향읍 남악리 1721
도덕사(무안),34.97153203,126.5133823,전남 무안군 무안읍 성암리 135-9
도리포,35.15493106,126.3437848,전남 무안군 해제면 송석리
도원선착장,34.91549103,126.3385176,전남 무안군 운남면 성내리 328-5
못난이미술관,34.78346955,126.5115788,전남 무안군 일로읍 청호리 288-54
무안낙지공원,35.00509538,126.3539522,전남 무안군 망운면 송현리 451-47
무안식영정,34.92873953,126.5164414,전남 무안군 몽탄면 이산리 551
무안전통시장,34.99300561,126.4726188,전남 무안군 무안읍 교촌리 75-12
무안청천리팽나무와개서어나무숲,34.96859782,126.457385,전남 무안군 청계면 청천리 371-3
무안향교,34.98988294,126.4675895,전남 무안군 무안읍 교촌리 260-1
무안회산백련지,34.86288658,126.5262233,전남 무안군 일로읍 산정리 842-10
밀리터리테마파크,34.96564351,126.5168115,전남 무안군 몽탄면 사창리 720
승달산,34.90998643,126.4575532,전남 무안군 몽탄면 달산리 산 144-5
영해공원,34.92360642,126.3689116,전남 무안군 운남면 동암리 1094
오룡시장,34.80692881,126.459814,전남 무안군 삼향읍 남악리 2274
원갑사,35.09074413,126.2621891,전남 무안군 해제면 산길리 676
조금나루해수욕장,34.99508188,126.334548,전남 무안군 망운면 송현리 1070-3
초의선사유적지,34.85443545,126.4160268,전남 무안군 삼향읍 왕산리 943
톱머리해수욕장,34.96816048,126.3867031,전남 무안군 망운면 피서리 809-3
파도목장,35.06469226,126.4513069,전남 무안군 현경면 해운리 910-8
대한다원,34.7159598,127.0779018,전남 보성군 보성읍 봉산리 1288-1
보성골망태다원,34.73583407,127.0937098,전남 보성군 보성읍 봉산리 71-8
보성군립백민미술관,34.96696075,127.1600528,전남 보성군 문덕면 죽산리 산 122-1
보성대원사,34.96146634,127.1327699,전남 보성군 문덕면 죽산리 831
보성벌교홍교,34.8500321,127.3384379,전남 보성군 벌교읍 벌교리 895-3
보성비봉리공룡알화석산지,34.70569662,127.1904559,전남 보성군 득량면 비봉리 545-1
보성싱싱농원,34.79361241,127.2221284,전남 보성군 조성면 봉능리 475-3
보성열화정,34.76377016,127.1878846,전남 보성군 득량면 오봉리 230
보성장도,34.84526032,127.3447719,전남 보성군 벌교읍 회정리 663-2
보성향교,34.76876093,127.0841211,전남 보성군 보성읍 보성리 126
봇재,34.71355561,127.0873313,전남 보성군 보성읍 봉산리 1297-21
봇재다원,34.66879897,127.0857656,전남 보성군 회천면 율포리 396
비봉공룡공원,34.70865375,127.1947329,전남 보성군 득량면 비봉리 산 112
오봉산(보성),34.72071078,127.1766689,전남 보성군 득량면 비봉리 산 68
용추폭포계곡,34.69125591,127.0142443,전남 보성군 웅치면 용반리 산 49
웅치관광농원,34.72070808,127.0047949,전남 보성군 웅치면 강산리 1412-6
율포솔밭해수욕장,34.67002619,127.0890204,전남 보성군 회천면 동율리 678
율포항,34.66713762,127.0844895,전남 보성군 회천면 율포리
율포해수녹차센터,34.67088108,127.0885653,전남 보성군 회천면 동율리 556-8
제암산자연휴양림,34.69962469,126.9850208,전남 보성군 웅치면 대산리 산 113-1
초록잎이펼치는세상,34.70663038,127.0904633,전남 보성군 회천면 영천리 11-4
충절사(보성),34.77232104,127.1559312,전남 보성군 득량면 삼정리 108
태백산맥문학관,34.8491692,127.3521798,전남 보성군 벌교읍 회정리 357-2
판소리성지,34.67911907,127.0693833,전남 보성군 회천면 영천리 752
한국차문화공원,34.71983344,127.0817003,전남 보성군 보성읍 봉산리 1197
곡수서원,34.96030473,127.5312972,전남 순천시 조례동 355
구례구역,35.1635097,127.4526394,전남 순천시 황전면 선변리 850-2
국립낙안민속자연휴양림,34.91371017,127.353672,전남 순천시 낙안면 동내리 산 3-1
금둔사,34.92520957,127.3396404,전남 순천시 낙안면 상송리 산 23
금전산,34.9247302,127.3500606,전남 순천시 낙안면 금산리
기적의놀이터3호,34.98678297,127.4991323,전남 순천시 서면 선평리 818
기적의놀이터4호,34.96724122,127.4982407,전남 순천시 용당동 496
낙안돌탑공원,34.90693712,127.3461587,전남 순천시 낙안면 동내리 227-1
낙안온천,34.91939119,127.3379924,전남 순천시 낙안면 상송리 105-3
낙안읍성,34.9061356,127.3417655,전남 순천시 낙안면 동내리 438-1
미강서원,34.92442174,127.5519263,전남 순천시 해룡면 신대리 2140
송광사(순천),35.00218023,127.2761304,전남 순천시 송광면 신평리 12
순천검단산성,34.91259941,127.5500953,전남 순천시 해룡면 성산리 산 84
순천드라마촬영장,34.95845697,127.5382442,전남 순천시 조례동 23
순천만국가정원,34.92921833,127.4989016,전남 순천시 오천동 600
순천만국제습지센터,34.92877268,127.4994286,전남 순천시 오천동 600
순천문화의거리,34.95493099,127.4824161,전남 순천시 행동 65-58
순천시립뿌리깊은나무박물관,34.90364459,127.3399991,전남 순천시 낙안면 남내리 219
순천왜성,34.90726289,127.5811563,전남 순천시 해룡면 신성리 산 1
순천자연휴양림,35.04310282,127.477055,전남 순천시 서면 운평리 산 159
순천전통야생차체험관,34.99471445,127.3344221,전남 순천시 승주읍 죽학리 산 48-1
순천중앙시장,34.9534532,127.484111,전남 순천시 남내동 125-1
순천향교,34.9543493,127.4790757,전남 순천시 금곡동 182
옥계서원(순천),34.93774381,127.5148379,전남 순천시 연향동 1097
옥천서원(순천),34.95213298,127.4788045,전남 순천시 옥천동 165
와온공원,34.84999442,127.5235674,전남 순천시 해룡면 상내리
와온해변,34.84953374,127.523372,전남 순천시 해룡면 상내리
용강서원(순천),34.95555729,127.4762888,전남 순천시 금곡동 256-1
율봉서원,34.88329281,127.472253,전남 순천시 별량면 우산리 725-1
조례호수공원,34.96767813,127.5237938,전남 순천시 조례동 1867
죽도봉공원,34.95374698,127.4944214,전남 순천시 조곡동 산 64-7
청춘창고,34.94800735,127.4987439,전남 순천시 조곡동 139-3
팔마비,34.95434667,127.4838338,전남 순천시 영동 1
향림사(순천),34.97256504,127.4789015,전남 순천시 석현동 230
호남호국기념관,34.93598115,127.5212859,전남 순천시 연향동 145
화포해변,34.84192904,127.4861423,전남 순천시 별량면 학산리
흥륜사(순천),34.95224037,127.4942985,전남 순천시 조곡동 303-27
가거도(소흑산도),34.06588642,125.1187489,전남 신안군 흑산면 가거도리
기동삼거리벽화,34.83827259,126.1117224,전남 신안군 암태면 기동리
김대중대통령생가,34.63187916,126.0296486,전남 신안군 하의면 후광리 121
대둔도,34.72795275,125.4598111,전남 신안군 흑산면 오리
도초도,34.69454744,125.961015,전남 신안군 도초면 수항리
도초시목해수욕장,34.67307587,125.9519766,전남 신안군 도초면 오류리 116-1
두리선착장,34.71476909,126.1178951,전남 신안군 안좌면 소곡리 709-7
둔장해변,34.91864958,126.0603891,전남 신안군 자은면 한운리 산 231-2
문준경전도사순교기념관,35.00243262,126.1353655,전남 신안군 증도면 증동리 1817
비금도,34.76836566,125.9346795,전남 신안군 비금면 구림리
서근등대,34.78755837,126.0830032,전남 신안군 팔금면 원산리 산 237
서산사(신안),34.75173734,125.9043128,전남 신안군 비금면 고서리 985-1
선도,34.98966257,126.2573975,전남 신안군 지도읍 선도리
설레미해수욕장,34.96138579,126.1344349,전남 신안군 증도면 우전리 산 37-6
세계화석광물박물관,34.71597315,126.1695503,전남 신안군 안좌면 대리 756
소금박물관,34.99631995,126.1755544,전남 신안군 증도면 대초리 1648
송공리선착장,34.84778118,126.2269446,전남 신안군 압해읍 송공리
송공여객선터미널,34.8484914,126.2269336,전남 신안군 압해읍 송공리 718-44
송도항(송도선착장),35.04347325,126.2028222,전남 신안군 지도읍 읍내리
신안가거도등대,34.09468628,125.0992181,전남 신안군 흑산면 가거도리 산 9-2
신안갯벌센터,34.96445744,126.1364391,전남 신안군 증도면 우전리 77
신안비금도대동염전,34.76497449,125.9807682,전남 신안군 비금면 가산리 213-39
신안튤립공원,35.10372573,126.0762735,전남 신안군 임자면 대기리 산 295
신안하트해변,34.75068737,125.8941552,전남 신안군 비금면 내월리
신의도,34.58326581,126.0910862,전남 신안군 신의면 상태동리
안좌도,34.74720045,126.1230686,전남 신안군 안좌면 읍동리
안좌퍼플교,34.71745341,126.1216361,전남 신안군 안좌면 소곡리 597-1
암태남강선착장,34.80240708,126.1199228,전남 신안군 암태면 와촌리 679-2
암태도,34.84483337,126.1007668,전남 신안군 암태면 기동리
암태추포해수욕장,34.80240061,126.0682002,전남 신안군 암태면 수곡리 산 231-1
압해도,34.87215589,126.3060887,전남 신안군 압해읍 신용리
압해도선착장,34.81495875,126.3574914,전남 신안군 압해읍 신장리 255-100
오도선착장,34.86234054,126.1575201,전남 신안군 암태면 신석리 1-11
우이도,34.61109186,125.8414986,전남 신안군 도초면 우이도리
임자도,35.09418876,126.0890188,전남 신안군 임자면 대기리
