관광지명(소재지역),위도,경도,주소
산모랭이풀내음,36.51089243,127.6371364,충북 보은군 내북면 신궁리 249
상현서원,36.47802071,127.7983193,충북 보은군 장안면 서원리 264
속리산산채비빔밥거리,36.53021176,127.8212496,충북 보은군 속리산면 사내리
속리산연꽃단지,36.51954962,127.8170507,충북 보은군 속리산면 상판리 5-1
속리산조각공원,36.53302654,127.8249553,충북 보은군 속리산면 사내리 310-122
속리산테마파크모노레일,36.49948537,127.8014639,충북 보은군 속리산면 갈목리 산 21
솔향공원,36.49897313,127.802327,충북 보은군 속리산면 갈목리 77
수정암(충북),36.53993659,127.8306346,충북 보은군 속리산면 사내리 209
여적암(보은),36.55603904,127.8314994,충북 보은군 속리산면 사내리
오장환문학관,36.49320066,127.5960932,충북 보은군 회인면 중앙리 139-4
충북알프스자연휴양림,36.57319231,127.7858736,충북 보은군 산외면 장갑리 산 18-5
탈골암(충북),36.54858085,127.8466812,충북 보은군 속리산면 사내리 산 1-12
과일나라테마공원,36.16111385,127.7925912,충북 영동군 영동읍 매천리 34
난계국악박물관,36.2102448,127.7049473,충북 영동군 심천면 고당리 519-1
노근리평화공원,36.21272531,127.8816085,충북 영동군 황간면 노근리
민주지산자연휴양림,36.05322794,127.8243694,충북 영동군 용화면 조동리 65
백화산(영동),36.27436179,127.8645165,충북 영동군 황간면 금계리 191
심천역(영동),36.23775448,127.720332,충북 영동군 심천면 심천리 318-6
영국사(영동),36.15810911,127.6105048,충북 영동군 양산면 누교리 1397
영동난계사,36.21045621,127.7027118,충북 영동군 심천면 고당리 511
영동반야사,36.28056773,127.9091588,충북 영동군 황간면 우매리 산 3
영천사(충북),36.24202296,127.9068299,충북 영동군 황간면 신흥리 132-1
옥계폭포,36.21254155,127.6722778,충북 영동군 심천면 고당리 산 75-1
월류봉,36.22828858,127.8876893,충북 영동군 황간면 마산리 산 44-15
가산사,36.40157141,127.597563,충북 옥천군 안내면 답양리 543
교동저수지(교동생태습지),36.31977979,127.5826184,충북 옥천군 옥천읍 교동리 143
구절사,36.30504504,127.5001586,충북 옥천군 군서면 상중리 산 31-4
금강유원지,36.2772162,127.668616,충북 옥천군 동이면 우산리
대성사(옥천),36.31652111,127.5907052,충북 옥천군 옥천읍 교동리 297-4
안터선사공원,36.31789364,127.6193608,충북 옥천군 동이면 석탄리 600
옥천독락정,36.34755081,127.6653446,충북 옥천군 안남면 연주리 617
옥천선사공원,36.31572328,127.6110234,충북 옥천군 옥천읍 수북리 39
옥천수생식물학습원,36.39138642,127.5530533,충북 옥천군 군북면 대정리 102
옥천육영수생가,36.31802952,127.5874449,충북 옥천군 옥천읍 교동리 313
옥천이지당,36.32956414,127.5558682,충북 옥천군 군북면 이백리 33
옥천향교,36.31827628,127.5863755,충북 옥천군 옥천읍 교동리 320
옥천후율당,36.40241583,127.6719878,충북 옥천군 안내면 도이리 181
용암사(옥천),36.25924007,127.5643047,충북 옥천군 옥천읍 삼청리 산 51-4
장계관광지,36.37756687,127.6368707,충북 옥천군 안내면 장계리 산 7-1
정지용생가,36.31501228,127.5815719,충북 옥천군 옥천읍 하계리 39
청산향교,36.34575438,127.7972076,충북 옥천군 청산면 교평리 267
청풍정,36.36940529,127.5906947,충북 옥천군 군북면 석호리 산 21-5
홍차가게소정,36.35868916,127.5992773,충북 옥천군 군북면 소정리 220
화인산림욕장,36.38297856,127.6683344,충북 옥천군 안남면 화학리 705
가섭사,36.96662023,127.7031237,충북 음성군 음성읍 용산리 1-8
광명선원,36.98553827,127.5872067,충북 음성군 금왕읍 무극리 559-13
무극전적국민관광지,36.95113869,127.6468953,충북 음성군 음성읍 소여리 산 1-1
미타사(음성),36.95517786,127.7303915,충북 음성군 소이면 비산리 874-2
백야자연휴양림,36.95745132,127.6098288,충북 음성군 금왕읍 백야리 144-2
설성공원,36.93281701,127.691225,충북 음성군 음성읍 읍내리
수레의산자연휴양림,37.03837335,127.6527196,충북 음성군 생극면 차곡리 산 47-1
철박물관,37.09090625,127.6495256,충북 음성군 감곡면 오향리 97
한독의약박물관,36.97056021,127.4653312,충북 음성군 대소면 대풍리 37
강천사(제천),37.20678834,128.2667484,충북 제천시 송학면 시곡리 1318-7
국립제천치유의숲,37.01281172,128.2447061,충북 제천시 청풍면 학현리 산 18-93
금월봉,37.04446139,128.1727664,충북 제천시 금성면 월굴리 134-22
능강솟대문화공간,36.98166576,128.200823,충북 제천시 수산면 능강리 산 6
덕동생태숲,37.20989263,127.9580981,충북 제천시 백운면 덕동리 산 90-1
덕주사(제천),36.86226079,128.0972092,충북 제천시 한수면 송계리 125
리솜포레스트(제천),37.15856837,128.0459446,충북 제천시 백운면 평동리 707
명암산채건강마을,37.19083573,128.1439849,충북 제천시 봉양읍 명암리 210
무암사,37.03084278,128.2056303,충북 제천시 금성면 성내리 산 44
박달재자연휴양림,37.15010605,128.0494053,충북 제천시 백운면 평동리 산 71
박약재,37.13657681,128.264601,충북 제천시 두학동 231
배론성지,37.16068229,128.0824487,충북 제천시 봉양읍 구학리 640
백련사(제천),37.22851651,128.1385641,충북 제천시 봉양읍 명암리 325
별새꽃돌자연탐사과학관,37.18575436,128.0582588,충북 제천시 봉양읍 옥전리 913
신륵사(제천),36.8800548,128.1317968,충북 제천시 덕산면 월악리 800-2
옥순봉생태공원,36.93247546,128.2065303,충북 제천시 수산면 수산리 24
용두산산림욕장,37.19292558,128.1969237,충북 제천시 송학면 도화리 산 2-1
원각사(충북),37.0477654,127.652827,충북 음성군 생극면 차곡리 산 38
월명사(제천),37.19979917,128.2759148,충북 제천시 송학면 시곡리 719-2
의림지솔밭공원,37.18332466,128.2052629,충북 제천시 모산동 568-1
자양영당,37.09910846,128.0861951,충북 제천시 봉양읍 공전리 475
작은동산(외솔봉),37.01436831,128.1949565,충북 제천시 청풍면 교리 산 14-1
장락사(제천),37.14800071,128.2307869,충북 제천시 장락동 64
정방사,36.99906075,128.2075098,충북 제천시 수산면 능강리 161-1
제천옥순봉,36.94373567,128.2330238,충북 제천시 수산면 괴곡리 64-1
제천옥순봉출렁다리,36.94373567,128.2330238,충북 제천시 수산면 괴곡리 64-1
제천의림지와제림,37.17317706,128.2107054,충북 제천시 모산동 241
제천의병전시관,37.0994119,128.0869058,충북 제천시 봉양읍 공전리 471
제천한방엑스포공원,37.14355942,128.1605242,충북 제천시 왕암동 660
제천향교,37.14171712,128.2180528,충북 제천시 교동 86
지적박물관,37.07608905,128.1977372,충북 제천시 금성면 양화리 623
청풍랜드,37.0125855,128.1793425,충북 제천시 청풍면 교리 147
청풍문화재단지,37.0047482,128.1708045,충북 제천시 청풍면 물태리 104-7
청풍호관광모노레일,37.00314292,128.1340234,충북 제천시 청풍면 도곡리 99
청풍호반케이블카,37.00125764,128.1667763,충북 제천시 청풍면 물태리 98-2
탁사정,37.16592848,128.1063936,충북 제천시 봉양읍 구학리 224-1
한산사(제천),37.13452363,128.2134721,충북 제천시 남천동 1020
황강영당및수암사,36.89938348,128.0732199,충북 제천시 한수면 송계리 산 33
독서왕김득신문학관,36.78965704,127.5801301,충북 증평군 증평읍 송산리 816
미륵사(증평),36.79515222,127.5852259,충북 증평군 증평읍 송산리 산 1-5
별천지공원,36.7160126,127.635991,충북 증평군 증평읍 율리 809
보강천미루나무숲,36.787617,127.5790112,충북 증평군 증평읍 송산리 649-45
보타사(증평),36.80484826,127.5471373,충북 증평군 증평읍 연탄리 산 63-34
연암지질생태공원,36.83747194,127.5945479,충북 증평군 도안면 노암리 659-1
율리휴양촌,36.71747106,127.6362404,충북 증평군 증평읍 율리 487-1
좌구산자연휴양림,36.70556804,127.6511206,충북 증평군 증평읍 율리 산 61-1
증평광덕사,36.83246242,127.6246679,충북 증평군 도안면 광덕리 301-1
증평민속체험박물관,36.76404323,127.5959831,충북 증평군 증평읍 남하리 91
증평에듀팜(블랙스톤벨포레리조트),36.8453756,127.5826844,충북 증평군 도안면 연촌리 산 58
증평연병호생가,36.82840221,127.6201691,충북 증평군 도안면 석곡리 555
증평자전거공원,36.76708956,127.6044382,충북 증평군 증평읍 남하리 1017-36
증평좌구산천문대,36.70370762,127.6531909,충북 증평군 증평읍 율리 산 61-1
대흥사(진천),36.84051806,127.4225591,충북 진천군 진천읍 원덕리 산 32
만뢰산,36.85381134,127.3423754,충북 진천군 백곡면 대문리 산 2-10
물안뜰체험관,36.88043308,127.3815278,충북 진천군 백곡면 사송리 73
미르숲,36.82071644,127.4977509,충북 진천군 초평면 화산리 산 7-1
백곡저수지,36.86733312,127.4001086,충북 진천군 진천읍 건송리 269-4
보탑사(진천),36.83989294,127.3411194,충북 진천군 진천읍 연곡리 483
생거진천자연휴양림,36.92399781,127.390234,충북 진천군 백곡면 명암리 산 34-1
성림사(진천),36.88154801,127.4889677,충북 진천군 덕산읍 산수리 39
영수사(진천),36.83521423,127.5514565,충북 진천군 초평면 영구리 542
용화사(진천),36.85554766,127.4511952,충북 진천군 진천읍 신정리 584-1
이상설생가,36.8618675,127.4802859,충북 진천군 진천읍 산척리 134-2
진천길상사,36.85327295,127.4228581,충북 진천군 진천읍 벽암리 산 36
진천농다리,36.82618525,127.4931996,충북 진천군 문백면 구산동리 601-32
진천배티성지,36.92695186,127.3261955,충북 진천군 백곡면 양백리 471
진천정송강사,36.799015,127.408652,충북 진천군 문백면 봉죽리 562
진천종박물관,36.87064939,127.4137258,충북 진천군 진천읍 장관리 705
한반도지형전망공원,36.81208109,127.5292837,충북 진천군 초평면 화산리 563-1
공군박물관,36.5787877,127.5267204,충북 청주시 상당구 남일면 쌍수리 산 28-28
국립청주박물관,36.64976192,127.5119695,충북 청주시 상당구 명암동 87
명암유원지,36.64481762,127.5125585,충북 청주시 상당구 명암동 산 44-6
문의문화재단지,36.50890192,127.4937678,충북 청주시 상당구 문의면 문산리 산 6-1
문의향교,36.51580734,127.4963895,충북 청주시 상당구 문의면 미천리 220-1
미동산수목원,36.62636596,127.6656807,충북 청주시 상당구 미원면 미원리 20
백족사(충북),36.5931315,127.5840588,충북 청주시 상당구 가덕면 한계리 1
보살사(청주),36.62848599,127.5362183,충북 청주시 상당구 용암동 7
수암골전망대,36.64593848,127.4955548,충북 청주시 상당구 수동 81-245
옥화자연휴양림,36.60134811,127.6954972,충북 청주시 상당구 미원면 운암리 산 61-2
월리사(청주),36.46491222,127.5311369,충북 청주시 상당구 문의면 문덕리 5
청남대,36.46284608,127.4917654,충북 청주시 상당구 문의면 신대리 산 26-1
청주동물원,36.65222957,127.5230845,충북 청주시 상당구 명암동 40
청주랜드,36.65178586,127.5182188,충북 청주시 상당구 명암동 70
청주상당산성,36.66150052,127.5400029,충북 청주시 상당구 산성동 산 28-2
청주성공회성당,36.63877315,127.4937154,충북 청주시 상당구 수동 202-1
청주신채호사당및묘소,36.63614083,127.620189,충북 청주시 상당구 낭성면 귀래리 305
청주육거리종합시장,36.6281476,127.4900878,충북 청주시 상당구 석교동 126-38
청주중앙공원,36.63276863,127.4874426,충북 청주시 상당구 남문로2가 92-6
청주향교,36.63712052,127.4976049,충북 청주시 상당구 대성동 55-1
동화사(충북),36.54546108,127.4852723,충북 청주시 서원구 남이면 문동리 150
사창시장,36.63361771,127.4653007,충북 청주시 서원구 사창동 286-22
안심사(청원),36.55239551,127.4129802,충북 청주시 서원구 남이면 사동리 271
용화사(청주),36.64151058,127.4818787,충북 청주시 서원구 사직동 216-1
운용사(충북),36.68376891,127.6672938,충북 청주시 상당구 미원면 운용리 272-3
원마루시장,36.60956815,127.4957378,충북 청주시 서원구 분평동 1315
청주시립미술관,36.6346945,127.4782862,충북 청주시 서원구 사직동 604-26
현암사(충북),36.48043962,127.4777047,충북 청주시 상당구 문의면 덕유리 산 45-1
문화제조창,36.65572329,127.4924188,충북 청주시 청원구 내덕동 858
보현사(청주),36.64759896,127.4580309,충북 청주시 흥덕구 봉명동 2116
오창호수공원,36.71491812,127.4255191,충북 청주시 청원구 오창읍 양청리 753
운보의집,36.69223114,127.5651097,충북 청주시 청원구 내수읍 형동리 393-1
청주북부시장,36.64842229,127.4858548,충북 청주시 청원구 우암동 346-2
청주정북동토성,36.68914458,127.4561065,충북 청주시 청원구 정북동 351-1
가경터미널시장,36.62735064,127.4344374,충북 청주시 흥덕구 가경동 1312
동래부사송상현충렬사(청주),36.622259,127.3924371,충북 청주시 흥덕구 수의동 178-1
바른스포츠월드,36.59914276,127.4230808,충북 청주시 흥덕구 석곡동 180-13
복대가경시장,36.62934864,127.4429502,충북 청주시 흥덕구 복대동 1121
솔밭공원,36.64594997,127.4334459,충북 청주시 흥덕구 송정동 344
연화사(청주),36.63479861,127.4118217,충북 청주시 흥덕구 비하동 395-29
청룡사(청주),36.60630746,127.3795295,충북 청주시 흥덕구 수의동 507
청주고인쇄박물관,36.64406102,127.4714558,충북 청주시 흥덕구 운천동 866
청주백제유물전시관,36.65215906,127.4690447,충북 청주시 흥덕구 신봉동 139-6
한국잠사박물관(청주),36.63888126,127.3819077,충북 청주시 흥덕구 강내면 학천리 175
누암리고분군,37.00208245,127.8641798,충북 충주시 중앙탑면 루암리 산 41-3
대원사(충주),36.96933027,127.9291611,충북 충주시 지현동 269
백운암(충주),37.11477832,127.9210976,충북 충주시 엄정면 괴동리 223-2
봉학사(충주),37.05037281,127.8560485,충북 충주시 중앙탑면 장천리 산 75-1
비내섬,37.10763245,127.8177259,충북 충주시 소태면 복탄리 908
삼탄유원지,37.06912542,128.0309319,충북 충주시 산척면 명서리 488
석종사(충주),36.94853331,127.9693642,충북 충주시 직동 149
수주팔봉,36.89826027,127.9242912,충북 충주시 살미면 토계리
신흥사(충주),37.11231786,127.9456707,충북 충주시 엄정면 신만리 402-2
악어봉,36.91099732,128.0439794,충북 충주시 살미면 신당리
정심사(충주),36.93823657,127.9283613,충북 충주시 단월동 2-12
중앙탑공원(충주),37.01711679,127.8668591,충북 충주시 중앙탑면 탑평리 3
창룡사(충주),36.95181064,127.9599122,충북 충주시 직동 366
청룡사(충주),37.13220351,127.8401836,충북 충주시 소태면 오량리 산 33
충주관아공원,36.97066576,127.9362565,충북 충주시 성내동 232-2
충주미륵대원지,36.82182558,128.0950771,충북 충주시 수안보면 미륵리 58
충주세계무술공원,36.98967518,127.9064312,충북 충주시 금릉동 597
충주이수일묘소,37.01210434,127.886001,충북 충주시 금가면 오석리 202-12
충주활옥동굴,36.9615608,128.0070321,충북 충주시 목벌동 319-8
